id,origin,stateId,stateCode,stateName,category,specificSubcategory,sourceName,sourceUrl,domain,organizationType,targetTable,expectedExtractionFields,crawlMethod,robotsStatus,termsRisk,priority,sourceFamily,gapFamily,whyNeeded,duplicateGroup,firstPartyMode,ledgerStatus,shouldScrape,safeForLightweightScrape,quarantineClassification,quarantineReason,rowCount,trustedMissingRows,notes
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-allen-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-allen-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-allen-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-armstrong-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-armstrong-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-armstrong-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-atlantic-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-atlantic-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-atlantic-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-augusta,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-augusta,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-augusta,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-barnes-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-barnes-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-barnes-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-barren-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-barren-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-barren-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-bartholomew-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-bartholomew-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-bartholomew-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-bay-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-bay-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-bay-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-beaufort-county-inc,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-beaufort-county-inc,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-beaufort-county-inc,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-benton-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-benton-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-benton-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-blair-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-blair-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-blair-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-bradford-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-bradford-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-bradford-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-bristol-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-bristol-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-bristol-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-brown-county-2,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-brown-county-2,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-brown-county-2,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-brown-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-brown-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-brown-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-buffalo-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-buffalo-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-buffalo-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-buncombe-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-buncombe-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-buncombe-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-burlington,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-burlington,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-burlington,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-butler-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-butler-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-butler-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-butte-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-butte-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-butte-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-calhoun-cleburne-counties,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-calhoun-cleburne-counties,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-calhoun-cleburne-counties,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-calhoun-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-calhoun-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-calhoun-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-camden,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-camden,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-camden,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-cape-may-county-inc,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-cape-may-county-inc,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-cape-may-county-inc,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-carroll-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-carroll-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-carroll-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-cass-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-cass-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-cass-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-cedar-valley,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-cedar-valley,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-cedar-valley,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-central-virginia,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-central-virginia,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-central-virginia,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-centre-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-centre-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-centre-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-charlotte-county-inc,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-charlotte-county-inc,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-charlotte-county-inc,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-chester-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-chester-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-chester-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-clarke-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-clarke-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-clarke-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-colfax-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-colfax-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-colfax-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-cowlitz-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-cowlitz-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-cowlitz-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-crawford-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-crawford-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-crawford-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-cullman-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-cullman-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-cullman-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-cumberland-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-cumberland-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-cumberland-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-cumberland-valley,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-cumberland-valley,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-cumberland-valley,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-davidson-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-davidson-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-davidson-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-dearborn-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-dearborn-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-dearborn-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-decatur-county-inc,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-decatur-county-inc,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-decatur-county-inc,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-dekalb-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-dekalb-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-dekalb-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-dodge-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-dodge-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-dodge-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-douglas-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-douglas-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-douglas-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-east-central-iowa,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-east-central-iowa,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-east-central-iowa,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-eastern-elmore-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-eastern-elmore-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-eastern-elmore-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-erie-county-2,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-erie-county-2,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-erie-county-2,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-essex-county,affiliate_discovery,multi-state,,multi-state,Nonprofit affiliate discovery,affiliate_chapter,thearc.org,https://thearc.org/chapter/the-arc-of-essex-county,thearc.org,nonprofit,nonprofit_organizations,"name, contact, location, services",static_fetch,unknown,low,1,arc_network,nonprofit_support,Needed to deepen local nonprofit help coverage.,thearc.org|thearc.org/chapter/the-arc-of-essex-county,network_first_party_path,ready_lightweight,true,true,,,1,0,Discovery sources=db_chapter_url; rowCount=1; countyCount=1
